id,selected,inside_boundary,meets threshold,latitude (deg),longitude (deg),distance from center (m),address,confidence
158,true,true,true,40.60806954,-74.02622428,9677.7,"125 Wainwright Dr., Brooklyn, NY 11209, USA",0.76
159,true,true,true,40.60811862,-74.02609764,9665.7,"125 Wainwright Dr., Brooklyn, NY 11209, USA",0.67
160,true,true,true,40.63013165,-73.90538235,2515.4,"1257 E 80th St, Brooklyn, NY 11236, USA",0.35
161,true,true,true,40.64050087,-73.88920745,3062.3,"1264 E 103rd St, Brooklyn, NY 11236, USA",0.43
162,true,true,true,40.65977303,-73.86464234,5210.3,"12749 Flatlands Ave, Brooklyn, NY 11208, USA",0.39
163,true,true,true,40.57585912,-73.96701765,8769.8,"128 Brighton Beach Ave, Brooklyn, NY 11235, USA",0.32
164,true,true,true,40.69938626,-73.99605169,8364.9,"128-136 Columbia Heights, Brooklyn, NY 11201, USA",0.82
165,true,true,true,40.69939386,-73.99608268,8367.4,"128-136 Columbia Heights, Brooklyn, NY 11201, USA",0.79
166,true,true,true,40.60902301,-74.02525429,9556.5,"129 Grimes Rd N, Brooklyn, NY 11252, USA",0.77
167,true,true,true,40.60899359,-74.02528322,9560.2,"129 Grimes Rd N, Brooklyn, NY 11252, USA",0.71
168,true,true,true,40.67793830,-73.89862325,4007.1,"13 Jamaica Ave, Brooklyn, NY 11207, USA",0.26
169,true,true,true,40.60529067,-73.98612437,7040.3,"13 Quentin Rd, Brooklyn, NY 11223, USA",0.46
170,true,true,true,40.68900097,-73.87333660,6298.5,"13-19 Crescent St., Brooklyn, NY 11208, USA",0.41
171,true,true,true,40.68898013,-73.87334982,6296.1,"13-19 Crescent St., Brooklyn, NY 11208, USA",0.31
172,true,true,true,40.57968287,-73.94334506,7734.4,"131 Shore Rd, Brooklyn, NY 11220, USA",0.84
173,true,true,true,40.57967275,-73.94344044,7737.2,"131 Shore Rd, Brooklyn, NY 11220, USA",0.53
174,true,true,true,40.69509341,-73.98453775,7338.2,"132 Flatbush Ave Ext, Brooklyn, NY 11201, USA",0.84
175,true,true,true,40.69509214,-73.98449155,7335.4,"132 Flatbush Ave Ext, Brooklyn, NY 11201, USA",0.82
176,true,true,true,40.69509021,-73.98444629,7332.6,"132 Flatbush Ave Ext, Brooklyn, NY 11201, USA",0.80
177,true,true,true,40.69508879,-73.98440117,7329.9,"132 Flatbush Ave Ext, Brooklyn, NY 11201, USA",0.76
178,true,true,true,40.69528692,-73.98450158,7351.7,"132 Flatbush Ave Ext, Brooklyn, NY 11201, USA",0.34
179,true,true,true,40.63662047,-73.96433885,3603.3,"1320 Ditmas Ave, Brooklyn, NY 11226, USA",0.29
180,true,true,true,40.62999668,-73.95633509,3348.2,"1327 Ocean Ave, Brooklyn, NY 11210, United States",0.88
181,true,true,true,40.62990044,-73.95621284,3346.2,"1327 Ocean Ave, Brooklyn, NY 11210, United States",0.87
182,true,true,true,40.62990583,-73.95616421,3342.5,"1327 Ocean Ave, Brooklyn, NY 11210, United States",0.86
183,true,true,true,40.63000404,-73.95628697,3344.5,"1327 Ocean Ave, Brooklyn, NY 11210, United States",0.86
184,true,true,true,40.62988864,-73.95631503,3353.9,"1327 Ocean Ave, Brooklyn, NY 11210, United States",0.85
185,true,true,true,40.62989522,-73.95626588,3350.1,"1327 Ocean Ave, Brooklyn, NY 11210, United States",0.85
186,true,true,true,40.57969459,-73.94325507,7731.6,"133 Jaffray St, Brooklyn, NY 11235, USA",0.85
187,false,true,true,40.71703752,-73.92469780,7726.6,"1331 Grand St, Brooklyn, NY 11211, USA",0.26
188,true,true,true,40.71634659,-73.96019254,8230.2,"134 N 4th St, Brooklyn, NY 11249, USA",0.79
189,true,true,true,40.71636389,-73.96022027,8232.8,"134 N 4th St, Brooklyn, NY 11249, USA",0.78
190,true,true,true,40.64675291,-73.88226866,3544.9,"1346 Granville Payne Ave, Brooklyn, NY 11239, USA",0.66
191,true,true,true,40.64674219,-73.88229195,3543.0,"1346 Granville Payne Ave, Brooklyn, NY 11239, USA",0.48
192,true,true,true,40.67329272,-73.89897655,3564.7,"135 Alabama Ave, Brooklyn, NY 11207, USA",0.73
193,true,true,true,40.67331190,-73.89897662,3566.4,"135 Alabama Ave, Brooklyn, NY 11207, USA",0.68
194,true,true,true,40.70467606,-73.98265475,8041.3,"135 Marshall St, Brooklyn, NY 11201, USA",0.35
195,true,true,true,40.69524086,-73.99157298,7773.4,"135 Pierrepont St, Brooklyn, NY 11201, USA",0.78
196,true,true,true,40.69524298,-73.99156330,7773.0,"135 Pierrepont St, Brooklyn, NY 11201, USA",0.76
197,true,true,true,40.69523528,-73.99152045,7769.8,"135 Pierrepont St, Brooklyn, NY 11201, USA",0.72
198,true,true,true,40.64688724,-73.97404969,4209.2,"135 Prospect Expy, Brooklyn, NY 11218, USA",0.77
199,true,true,true,40.64688621,-73.97408017,4211.8,"135 Prospect Expy, Brooklyn, NY 11218, USA",0.73
200,true,true,true,40.71090837,-73.92921561,7056.8,"137 Varick Ave, Brooklyn, NY 11237, USA",0.26
201,true,true,true,40.63312990,-73.99119472,5882.8,"1371 51st St, Brooklyn, NY 11219, USA",0.40
202,false,true,true,40.67672840,-73.94270453,3595.6,"1377 Dean St, Brooklyn, NY 11216, USA",0.35
203,true,true,true,40.68477845,-73.97708604,6084.9,"139 Flatbush Ave, Brooklyn, NY 11217, USA",0.78
204,true,true,true,40.69177806,-73.98612161,7174.1,"139a Lawrence St, Brooklyn, NY 11201, USA",0.79
205,true,true,true,40.69177856,-73.98615295,7176.0,"139a Lawrence St, Brooklyn, NY 11201, USA",0.72
206,true,true,true,40.70522282,-73.93267425,6450.9,"14 Grattan St, Brooklyn, NY 11206, USA",0.49
207,true,true,true,40.64405524,-74.02667254,8662.4,"140 58th St, Brooklyn, NY 11220, USA",0.81
208,true,true,true,40.64403813,-74.02664622,8660.2,"140 58th St, Brooklyn, NY 11220, USA",0.80
209,true,true,true,40.64672665,-73.88224027,3547.4,"1400 Granville Payne Ave, Brooklyn, NY 11239, USA",0.57
210,true,true,true,40.64671544,-73.88226038,3545.8,"1400 Granville Payne Ave, Brooklyn, NY 11239, USA",0.36
211,true,true,true,40.62650887,-73.90535068,2840.7,"1400 Paerdegat Ave N, New York, NY 11236, United States",0.31
212,true,true,true,40.62795740,-73.95642793,3492.3,"1401 Ocean Ave, Brooklyn, NY 11230, USA",0.83
213,true,true,true,40.71611923,-73.94531865,7829.5,"141 Skillman Ave, Brooklyn, NY 11211, USA",0.48
214,true,true,true,40.67577079,-73.93949294,3387.7,"142-150 Albany Ave, Brooklyn, NY 11213, USA",0.59
215,false,true,true,40.67575110,-73.93949469,3385.7,"142-150 Albany Ave, Brooklyn, NY 11213, USA",0.49
216,true,true,true,40.67577027,-73.93948980,3387.5,"142-150 Albany Ave, Brooklyn, NY 11213, USA",0.31
217,true,true,true,40.61570638,-73.95534493,4420.5,"1427 E 19th St, Brooklyn, NY 11230, USA",0.75
218,true,true,true,40.61572600,-73.95534598,4418.8,"1427 E 19th St, Brooklyn, NY 11230, USA",0.66
219,false,true,true,40.69077471,-73.99532129,7688.0,"143 Atlantic Ave, Brooklyn, NY 11201, USA",0.29
220,true,true,true,40.57961242,-73.94343677,7743.7,"144 Jaffray St, Brooklyn, NY 11235, USA",0.28
221,true,true,true,40.68493445,-73.97369103,5890.0,"145-147 S Portland Ave, Brooklyn, NY 11217, USA",0.29
222,true,true,true,40.66715754,-73.94107511,2598.3,"1450 President St, Brooklyn, NY 11213, USA",0.26
223,true,true,true,40.69284530,-73.98258751,7044.1,"147 Prince St, Brooklyn, NY 11201, USA",0.83
224,true,true,true,40.69281080,-73.98258756,7041.3,"147 Prince St, Brooklyn, NY 11201, USA",0.81
225,true,true,true,40.68002520,-73.98181846,6054.6,"148 4th Ave, Brooklyn, NY 11217, USA",0.81
226,true,true,true,40.68002476,-73.98181749,6054.5,"148 4th Ave, Brooklyn, NY 11217, USA",0.79
227,true,true,true,40.63609104,-73.92903139,1347.1,"1487 Utica Ave, Brooklyn, NY 11234, USA",0.25
228,true,true,true,40.68351343,-73.95571727,4798.8,"149 Putnam Ave, Brooklyn, NY 11216, USA",0.53
229,true,true,true,40.68351340,-73.95571663,4798.8,"149 Putnam Ave, Brooklyn, NY 11216, USA",0.41
230,true,true,true,40.68228026,-74.00015627,7482.6,"149-151 Carroll St, Brooklyn, NY 11231, USA",0.47
231,true,true,true,40.68227682,-74.00014126,7481.3,"149-151 Carroll St, Brooklyn, NY 11231, USA",0.40
232,true,true,true,40.69254457,-74.00007849,8125.2,"15 Bridge Park Dr, Brooklyn, NY 11201, United States",0.74
233,true,true,true,40.69256821,-74.00006164,8125.7,"15 Bridge Park Dr, Brooklyn, NY 11201, United States",0.73
234,true,true,true,40.64466646,-74.02458939,8483.6,"150 58th St, Brooklyn, NY 11220, USA",0.82
235,true,true,true,40.64469401,-74.02463073,8487.0,"150 58th St, Brooklyn, NY 11220, USA",0.81
236,true,true,true,40.66889939,-73.91818005,2422.2,"1501 Pitkin Ave, Brooklyn, NY 11212, United States",0.67
237,true,true,true,40.66885082,-73.91816689,2417.1,"1502 Pitkin Ave, Brooklyn, NY 11212, USA",0.77
238,true,true,true,40.66887050,-73.91816940,2419.2,"1502 Pitkin Ave, Brooklyn, NY 11212, USA",0.66
239,true,true,true,40.66887076,-73.91817962,2419.0,"1502 Pitkin Ave, Brooklyn, NY 11212, USA",0.49
240,true,true,true,40.66885061,-73.91817996,2416.8,"1502 Pitkin Ave, Brooklyn, NY 11212, USA",0.41
241,true,true,true,40.67390405,-73.99156308,6394.6,"152 6th St, Brooklyn, NY 11215, USA",0.25
242,true,true,true,40.58658061,-73.95340465,7229.4,"1524 Sheepshead Bay Rd, Brooklyn, NY 11235, United States",0.76
243,true,true,true,40.58655606,-73.95340582,7232.0,"1524 Sheepshead Bay Rd, Brooklyn, NY 11235, United States",0.74
244,true,true,true,40.69456763,-73.99121882,7700.5,"154 Pierrepont St, Brooklyn, NY 11201, USA",0.83
245,true,true,true,40.69457641,-73.99124928,7703.1,"154 Pierrepont St, Brooklyn, NY 11201, USA",0.81
246,true,true,true,40.69458986,-73.99130060,7707.3,"154 Pierrepont St, Brooklyn, NY 11201, USA",0.80
247,true,true,true,40.69459863,-73.99133012,7709.8,"154 Pierrepont St, Brooklyn, NY 11201, USA",0.80
248,true,true,true,40.69458483,-73.99127436,7705.3,"154 Pierrepont St, Brooklyn, NY 11201, USA",0.30
249,true,true,true,40.61026246,-74.00808421,8215.8,"1562 86th St, Brooklyn, NY 11228, USA",0.29
250,true,true,true,40.67943573,-73.93802638,3727.6,"1568 Fulton St, Brooklyn, NY 11213, USA",0.74
251,true,true,true,40.69071576,-73.99486242,7653.6,"157 Atlantic Ave, Brooklyn, NY 11201, USA",0.46
252,false,true,true,40.69071816,-73.99487407,7654.6,"157 Atlantic Ave, Brooklyn, NY 11201, USA",0.33
253,true,true,true,40.69525243,-73.98476445,7364.3,"157 Flatbush Ave Ext, Brooklyn, NY 11201, USA",0.84
254,true,true,true,40.69519117,-73.98476578,7359.4,"157 Flatbush Ave Ext, Brooklyn, NY 11201, USA",0.82
255,true,false,true,40.62889595,-73.83202347,8062.8,"159 Street, New York, NY 11693, United States",0.55
256,true,true,true,40.64635021,-74.02053385,8135.8,"160 55th St, Brooklyn, NY 11220, USA",0.75
257,true,true,true,40.63420089,-74.03135044,9171.6,"160 72nd St, Brooklyn, NY 11209, USA",0.74
258,true,true,true,40.63419100,-74.03130825,9168.3,"160 72nd St, Brooklyn, NY 11209, USA",0.73
259,true,true,true,40.63420886,-74.03139445,9175.2,"160 72nd St, Brooklyn, NY 11209, USA",0.71
260,true,true,true,40.63418173,-74.03126465,9164.8,"160 72nd St, Brooklyn, NY 11209, USA",0.57
261,true,true,true,40.63421541,-74.03143613,9178.5,"160 72nd St, Brooklyn, NY 11209, USA",0.49
262,true,true,true,40.69452329,-73.99105053,7686.8,"160 Pierrepont St, Brooklyn, NY 11201, USA",0.81
263,true,true,true,40.69454674,-73.99113719,7693.9,"160 Pierrepont St, Brooklyn, NY 11201, USA",0.81
264,true,true,true,40.69455528,-73.99116744,7696.4,"160 Pierrepont St, Brooklyn, NY 11201, USA",0.79
265,true,true,true,40.69453125,-73.99108157,7689.3,"160 Pierrepont St, Brooklyn, NY 11201, USA",0.76
266,true,true,true,40.70982465,-73.93259362,6959.5,"161 Morgan Ave, Brooklyn, NY 11206, USA",0.31
267,true,true,true,40.69373774,-73.95389011,5711.3,"161-163 Walworth St, Brooklyn, NY 11205, USA",0.77
268,true,true,true,40.69373410,-73.95393297,5712.6,"161-163 Walworth St, Brooklyn, NY 11205, USA",0.75
269,true,true,true,40.60971161,-73.90095559,4656.3,"161-163 Whitman Dr, Brooklyn, NY 11234, USA",0.36
270,true,true,true,40.63070782,-73.94616381,2642.6,"1620 Flatbush Ave, Brooklyn, NY 11210, USA",0.73
271,true,true,true,40.71286486,-73.92473465,7262.1,"163 Scott Ave, Brooklyn, NY 11237, USA",0.64
272,true,true,true,40.71282959,-73.92472142,7258.2,"163 Scott Ave, Brooklyn, NY 11237, USA",0.60
273,true,true,true,40.71283782,-73.92472421,7259.1,"163 Scott Ave, Brooklyn, NY 11237, USA",0.36
274,true,true,true,40.70265940,-73.95690185,6718.5,"164 Lee Ave, Brooklyn, NY 11211, USA",0.70
275,true,true,true,40.57813363,-73.95081341,8055.9,"168-170 Coleridge St, Brooklyn, NY 11235, USA",0.32
276,true,true,true,40.63104822,-73.92797127,1872.7,"1685-1689 Utica Ave, Brooklyn, NY 11234, USA",0.26
277,true,true,true,40.68996966,-73.98714365,7102.1,"169 Livingston St, Brooklyn, NY 11201, USA",0.70
278,true,true,true,40.62076666,-73.95587269,4011.3,"1690 Ocean Ave, Brooklyn, NY 11230, USA",0.41
279,true,true,true,40.67877623,-73.93135010,3519.1,"1700 Fulton St, Brooklyn, NY 11233, United States",0.82
280,true,true,true,40.67877851,-73.93138478,3519.8,"1700 Fulton St, Brooklyn, NY 11233, United States",0.75
281,true,true,true,40.68444587,-73.97380056,5858.4,"171 S Portland Ave, Brooklyn, NY 11217, USA",0.45
282,true,true,true,40.69050336,-73.98718495,7144.2,"1719 Smith St, Brooklyn, NY 11201, USA",0.80
283,true,true,true,40.69049117,-73.98715755,7141.6,"1719 Smith St, Brooklyn, NY 11201, USA",0.78
284,true,true,true,40.64609379,-73.97931080,4655.9,"172 E 2nd St, Brooklyn, NY 11218, USA",0.39
285,true,true,true,40.69227307,-73.96995697,6293.5,"172 Vanderbilt Ave, Brooklyn, NY 11205, United States",0.61
286,true,true,true,40.69326403,-73.99203234,7654.1,"172-182 Remsen St, Brooklyn, NY 11201, USA",0.82
287,true,true,true,40.69320167,-73.99206350,7651.5,"172-182 Remsen St, Brooklyn, NY 11201, USA",0.78
288,true,true,true,40.69323341,-73.99204877,7652.9,"172-182 Remsen St, Brooklyn, NY 11201, USA",0.78
289,true,true,true,40.67692759,-73.93390356,3362.3,"1720 Michael Griffith St, Brooklyn, NY 11213, USA",0.43
290,true,true,true,40.67694863,-73.93390300,3364.6,"1720 Michael Griffith St, Brooklyn, NY 11213, USA",0.40
291,true,false,true,40.70656114,-73.91648366,6592.7,"1740 Dekalb Ave, Flushing, NY 11385, USA",0.32
292,true,true,true,40.63626344,-74.02981990,9008.9,"175 70th St, Brooklyn, NY 11209, USA",0.28
293,true,true,true,40.68491889,-73.99971693,7606.9,"175 Degraw St, Brooklyn, NY 11231, USA",0.32
294,true,true,true,40.71615937,-73.94389980,7807.5,"175 Skillman Ave, Brooklyn, NY 11211, United States",0.74
295,true,true,true,40.69002145,-73.98708099,7101.9,"178 Livingston St, Brooklyn, NY 11201-5876, United States",0.83
296,true,true,true,40.69003548,-73.98713152,7106.2,"178 Livingston St, Brooklyn, NY 11201-5876, United States",0.82
297,true,true,true,40.68996227,-73.98712510,7100.3,"178 Livingston St, Brooklyn, NY 11201-5876, United States",0.73
298,true,true,true,40.69002042,-73.98708003,7101.8,"178 Livingston St, Brooklyn, NY 11201-5876, United States",0.63
299,true,true,true,40.69004063,-73.98713246,7106.6,"178 Livingston St, Brooklyn, NY 11201-5876, United States",0.55
300,true,true,true,40.68936744,-73.97250862,6181.4,"178-180 Dekalb Ave, Brooklyn, NY 11205, USA",0.25
301,true,true,true,40.60670376,-73.95575251,5277.4,"1787 E 17th St, Brooklyn, NY 11229, USA",0.33
302,true,true,true,40.63105642,-73.97341462,4546.4,"180 Webster Ave, Brooklyn, NY 11230, USA",0.77
303,true,true,true,40.63104430,-73.97344015,4548.9,"180 Webster Ave, Brooklyn, NY 11230, USA",0.74
304,true,true,true,40.65999666,-73.99980837,6530.2,"181-187 27th St, Brooklyn, NY 11232, USA",0.59
305,true,true,true,40.57750255,-73.93638125,7873.8,"1813 Oriental Blvd, Brooklyn, NY 11235, USA",0.86
306,true,true,true,40.57750345,-73.93631764,7873.0,"1813 Oriental Blvd, Brooklyn, NY 11235, USA",0.85
307,true,true,true,40.57750512,-73.93627419,7872.3,"1813 Oriental Blvd, Brooklyn, NY 11235, USA",0.85
308,true,true,true,40.57750037,-73.93648783,7875.2,"1813 Oriental Blvd, Brooklyn, NY 11235, USA",0.84
309,true,true,true,40.57750114,-73.93642263,7874.4,"1813 Oriental Blvd, Brooklyn, NY 11235, USA",0.82
310,true,true,true,40.57749744,-73.93659511,7876.7,"1813 Oriental Blvd, Brooklyn, NY 11235, USA",0.81
311,true,true,true,40.57749491,-73.93664052,7877.5,"1813 Oriental Blvd, Brooklyn, NY 11235, USA",0.81
312,true,true,true,40.57749719,-73.93653083,7876.0,"1813 Oriental Blvd, Brooklyn, NY 11235, USA",0.76
313,true,true,true,40.70776406,-73.94117953,6845.5,"182 Humboldt St, Brooklyn, NY 11206, USA",0.40
314,true,true,true,40.70774406,-73.94117635,6843.3,"182 Humboldt St, Brooklyn, NY 11206, USA",0.38
315,true,true,true,40.67890155,-73.92559475,3483.1,"1834 Fulton St, Brooklyn, NY 11233, USA",0.85
316,true,true,true,40.67890052,-73.92554630,3482.9,"1834 Fulton St, Brooklyn, NY 11233, USA",0.85
317,false,true,true,40.60762626,-73.97296945,6065.6,"1842 McDonald Ave, Brooklyn, NY 11223, USA",0.27
318,true,true,true,40.71131732,-73.96044506,7721.0,"185-191 N 4th St, Brooklyn, NY 11211, USA",0.59
319,true,true,true,40.60646126,-73.94223094,4828.7,"1850 Haring St, Brooklyn, NY 11229, USA",0.55
320,true,true,true,40.60644917,-73.94223082,4830.0,"1850 Haring St, Brooklyn, NY 11229, USA",0.31
321,false,true,true,40.69438058,-73.99168162,7715.2,"187 Montague St, Brooklyn, NY 11201, USA",0.34
322,true,true,true,40.60412764,-73.95857112,5645.5,"1875 E 14th St, Brooklyn, NY 11229, USA",0.57
323,true,true,true,40.69359793,-73.99156895,7649.7,"188-190 Montague St, Brooklyn, NY 11201, USA",0.62
324,false,true,true,40.69359803,-73.99157520,7650.1,"188-190 Montague St, Brooklyn, NY 11201, USA",0.27
325,true,true,true,40.67743489,-73.97124888,5174.7,"189 Park Pl, Brooklyn, NY 11238-4303, United States",0.67
326,true,true,true,40.67743739,-73.97126639,5176.0,"189 Park Pl, Brooklyn, NY 11238-4303, United States",0.40
327,true,true,true,40.69935036,-73.97406585,7131.5,"19 Morris Ave, Brooklyn, NY 11205, USA",0.83
328,true,true,true,40.69892472,-73.97433941,7107.0,"19 Morris Ave, Brooklyn, NY 11205, USA",0.63
329,true,true,true,40.69889051,-73.97472389,7123.3,"19 Morris Ave, Brooklyn, NY 11205, USA",0.55
330,false,true,true,40.69931245,-73.97517640,7183.8,"19 Morris Ave, Brooklyn, NY 11205, USA",0.45
331,true,true,true,40.57270322,-73.98611474,9845.0,"1902 Surf Ave, Brooklyn, NY 11224, USA",0.75
332,true,true,true,40.65426710,-73.95351620,2582.0,"193 Lenox Rd, Brooklyn, NY 11226, USA",0.43
333,true,true,true,40.60488951,-73.97195493,6236.9,"1955-1957 McDonald Ave, Brooklyn, NY 11223, USA",0.73
334,true,true,true,40.69134294,-73.97991233,6766.7,"196 Willoughby St, Brooklyn, NY 11201, USA",0.81
335,true,true,true,40.69130798,-73.97990759,6763.7,"196 Willoughby St, Brooklyn, NY 11201, USA",0.81
336,true,true,true,40.69155376,-73.98045932,6815.7,"196 Willoughby St, Brooklyn, NY 11201, USA",0.79
337,true,true,true,40.60123109,-73.96706861,6307.3,"1964 Ocean Pkwy, Brooklyn, NY 11223, USA",0.43
338,true,true,true,40.68366052,-73.97358606,5784.5,"197 S Portland Ave, Brooklyn, NY 11217-4784, United States",0.68
339,true,true,true,40.68365637,-73.97361393,5785.9,"197 S Portland Ave, Brooklyn, NY 11217-4784, United States",0.57
340,false,true,true,40.69564027,-73.99595362,8077.3,"198 Hicks St, Brooklyn, NY 11201, USA",0.28
341,false,true,true,40.68352861,-73.97427228,5816.3,"198 S Portland Ave, Brooklyn, NY 11217, United States",0.45
342,true,true,true,40.60221057,-73.96512561,6124.2,"1980 E 7th St, Brooklyn, NY 11223, USA",0.82
343,true,true,true,40.60220823,-73.96516082,6126.1,"1980 E 7th St, Brooklyn, NY 11223, USA",0.82
344,true,true,true,40.69827673,-73.98664621,7717.7,"199 Jay St, Brooklyn, NY 11201, USA",0.72
345,true,true,true,40.70779086,-73.94118458,6848.5,"199 Montrose Ave, Brooklyn, NY 11206, USA",0.42
346,true,true,true,40.69166191,-74.00110311,8134.0,"2 Atlantic Ave, Brooklyn, NY 11201, USA",0.63
347,true,true,true,40.73673477,-73.95975581,10362.7,"2 Blue Slip, Brooklyn, NY 11222, USA",0.79
348,true,true,true,40.73671251,-73.95971892,10359.4,"2 Blue Slip, Brooklyn, NY 11222, USA",0.78
349,true,true,true,40.73675172,-73.95979579,10365.4,"2 Blue Slip, Brooklyn, NY 11222, USA",0.74
350,true,true,true,40.69848199,-73.96723741,6725.7,"2 Brooklyn Navy Yard, Brooklyn, NY 11205, USA",0.80
351,true,true,true,40.68342823,-73.88585057,5136.1,"2 Elton St, Brooklyn, NY 11208, USA",0.37
352,true,true,true,40.70742077,-73.96206754,7383.0,"2 Lee Ave, Brooklyn, NY 11211, USA",0.48
353,true,true,true,40.70742730,-73.96205208,7383.1,"2 Lee Ave, Brooklyn, NY 11211, USA",0.39
354,true,true,true,40.69356135,-73.98561844,7281.1,"2 MetroTech Center, Brooklyn, NY 11201, USA",0.80
355,true,true,true,40.69342530,-73.98552566,7264.9,"2 MetroTech Center, Brooklyn, NY 11201, USA",0.78
356,true,true,true,40.69342938,-73.98562688,7271.3,"2 MetroTech Center, Brooklyn, NY 11201, USA",0.78
357,true,true,true,40.69342823,-73.98559291,7269.2,"2 MetroTech Center, Brooklyn, NY 11201, USA",0.77
358,true,true,true,40.69356994,-73.98561898,7281.8,"2 MetroTech Center, Brooklyn, NY 11201, USA",0.73
359,true,true,true,40.69342714,-73.98556062,7267.2,"2 MetroTech Center, Brooklyn, NY 11201, USA",0.72
360,true,true,true,40.69355953,-73.98558428,7278.9,"2 MetroTech Center, Brooklyn, NY 11201, USA",0.67
361,false,true,true,40.69356864,-73.98558369,7279.6,"2 MetroTech Center, Brooklyn, NY 11201, USA",0.65
362,true,true,true,40.69355771,-73.98555032,7276.8,"2 Metrotech Walk, Brooklyn, NY 11201-3018, United States",0.76
363,true,true,true,40.69355610,-73.98551630,7274.6,"2 Metrotech Walk, Brooklyn, NY 11201-3018, United States",0.70
364,true,true,true,40.69356685,-73.98554777,7277.3,"2 Metrotech Walk, Brooklyn, NY 11201-3018, United States",0.59
365,true,true,true,40.69059133,-73.98087628,6764.1,"20 Fleet Pl, Brooklyn, NY 11201, USA",0.88
366,true,true,true,40.69063458,-73.98077731,6761.6,"20 Fleet Pl, Brooklyn, NY 11201, USA",0.87
367,true,true,true,40.69095639,-73.98806492,7233.2,"20 Smith St, Brooklyn, NY 11201, USA",0.82
368,true,true,true,40.69093738,-73.98801939,7228.9,"20 Smith St, Brooklyn, NY 11201, USA",0.81
369,true,true,true,40.68055616,-73.92638557,3669.9,"200 Chauncey St, Brooklyn, NY 11233, USA",0.27
370,true,true,true,40.69319806,-73.98021018,6933.8,"200 Myrtle Ave, Brooklyn, NY 11201, USA",0.30
371,true,true,true,40.57424512,-73.98694400,9738.0,"2006 Surf Ave, Brooklyn, NY 11224, United States",0.77
372,true,true,true,40.57414478,-73.98698606,9749.3,"2006 Surf Ave, Brooklyn, NY 11224, United States",0.62
373,true,true,true,40.57414773,-73.98693201,9746.5,"2006 Surf Ave, Brooklyn, NY 11224, United States",0.56
374,true,true,true,40.57414682,-73.98696251,9748.0,"2006 Surf Ave, Brooklyn, NY 11224, United States",0.46
375,true,true,true,40.66910554,-74.00846523,7505.0,"2009 Columbia St, Brooklyn, NY 11231, USA",0.43
376,true,false,true,40.73978972,-73.95879563,10666.2,"202 54th Ave, Long Island City, NY 11101, USA",0.75
377,true,false,true,40.73982207,-73.95878946,10669.5,"202 54th Ave, Long Island City, NY 11101, USA",0.67
378,true,false,true,40.73975665,-73.95880712,10662.9,"202 54th Ave, Long Island City, NY 11101, USA",0.65
379,true,true,true,40.60122119,-73.96708490,6309.0,"2021 E 5th St, Brooklyn, NY 11223-3054, United States",0.32
380,false,true,true,40.61247284,-73.95355346,4632.1,"2025 Ocean Ave, Brooklyn, NY 11230, USA",0.37
381,true,true,true,40.68498325,-73.98552517,6639.5,"203 1/2 Bergen St, Brooklyn, NY 11217, USA",0.36
382,true,true,true,40.62332602,-73.90517925,3147.6,"2030 Bergen Ave, Brooklyn, NY 11234, United States",0.28
383,true,true,true,40.59811544,-74.00301802,8643.1,"2049 20th Ln, Brooklyn, NY 11214, USA",0.27
384,true,true,true,40.68474947,-73.99825177,7493.2,"205 Degraw St, Brooklyn, NY 11231, USA",0.36
385,true,true,true,40.68475084,-73.99826535,7494.2,"205 Degraw St, Brooklyn, NY 11231, USA",0.33
386,true,true,true,40.67314877,-73.94158160,3196.7,"205 Kingston Ave, Brooklyn, NY 11213, USA",0.25
387,true,true,true,40.69868542,-73.97806947,7278.1,"209 Brooklyn Navy Yard, Brooklyn, NY 11205, USA",0.68
388,true,true,true,40.69868524,-73.97809008,7279.1,"209 Brooklyn Navy Yard, Brooklyn, NY 11205, USA",0.59
389,true,true,true,40.70462530,-73.98691790,8262.7,"21 John St, Brooklyn, NY 11201, USA",0.79
390,true,true,true,40.70465228,-73.98691689,8264.9,"21 John St, Brooklyn, NY 11201, USA",0.77
391,true,true,true,40.69519254,-73.97647151,6891.6,"21-39 Auburn Pl, Brooklyn, NY 11205, USA",0.81
392,true,true,true,40.69538197,-73.97693406,6932.8,"21-39 Auburn Pl, Brooklyn, NY 11205, USA",0.79
393,true,true,true,40.69518983,-73.97650175,6893.0,"21-39 Auburn Pl, Brooklyn, NY 11205, USA",0.76
394,true,true,true,40.68950483,-73.98556735,6968.4,"210 Livingston St, Brooklyn, NY 11201, USA",0.83
395,true,true,true,40.68951732,-73.98559763,6971.2,"210 Livingston St, Brooklyn, NY 11201, USA",0.83
396,true,true,true,40.61524179,-73.91152301,3761.6,"2117 E 63rd St, Brooklyn, NY 11234, USA",0.74
397,true,true,true,40.61522679,-73.91151780,3763.4,"2117 E 63rd St, Brooklyn, NY 11234, USA",0.57
398,true,true,true,40.61521633,-73.91159584,3762.6,"2117 E 63rd St, Brooklyn, NY 11234, USA",0.53
399,false,true,true,40.59893752,-73.96376765,6367.4,"2117 E 7th St, Brooklyn, NY 11223, USA",0.51
400,true,true,true,40.68329389,-73.97309050,5726.1,"212 S Oxford St, Brooklyn, NY 11217, USA",0.70
401,true,true,true,40.60078143,-73.95049096,5667.7,"2125 E 21st St, Brooklyn, NY 11229, United States",0.38
