id,selected,inside_boundary,meets threshold,latitude (deg),longitude (deg),distance from center (m),address,confidence
143,true,true,true,40.70536267,-74.01454681,2190.8,"11 Greenwich St, New York, NY 10004, USA",0.79
144,true,true,true,40.70527128,-74.01577286,2292.6,"7 Washington St, New York, NY 10004, USA",0.82
145,true,true,true,40.70530289,-74.01576287,2290.7,"7 Washington St, New York, NY 10004, USA",0.82
146,true,true,true,40.70669831,-74.01520071,2203.9,"20a Morris St, New York, NY 10006, USA",0.32
147,true,true,true,40.70625432,-74.01176606,1937.2,"30 Broad St, New York, NY 10004, USA",0.47
148,true,true,true,40.70518903,-74.00939496,1788.8,"64 Beaver St, New York, NY 10004, USA",0.85
149,true,true,true,40.70637386,-74.01703323,2362.7,"30 West St, New York, NY 10004, USA",0.45
150,true,true,true,40.70536746,-74.01573703,2286.6,"7 Washington St, New York, NY 10004, USA",0.81
151,true,true,true,40.70552348,-74.01117055,1915.2,"43 Broad St, New York, NY 10004, USA",0.79
152,true,true,true,40.70624355,-74.01171038,1933.1,"30 Broad St, New York, NY 10004, USA",0.55
153,true,true,true,40.70565092,-74.00565456,1479.4,"145 Front St, New York, NY 10038, USA",0.78
154,true,true,true,40.70559593,-74.01183914,1965.8,"52 Broad St, New York, NY 10004, USA",0.81
155,true,true,true,40.70542971,-74.00568344,1492.3,"147 Front St, New York, NY 10038, USA",0.86
156,true,true,true,40.70546449,-74.01116445,1917.0,"45 Broad St, New York, NY 10005, USA",0.86
157,true,true,true,40.70546146,-74.00568297,1490.7,"147 Front St, New York, NY 10038, USA",0.85
158,true,true,true,40.70559422,-74.01179281,1962.1,"52 Broad St, New York, NY 10004, USA",0.82
159,true,true,true,40.70549421,-74.00568170,1489.0,"147 Front St, New York, NY 10038, USA",0.85
160,true,true,true,40.70561952,-74.00565775,1481.1,"145 Front St, New York, NY 10038, USA",0.80
161,true,true,true,40.70571516,-74.00829172,1680.5,"72 Wall St, New York, NY 10005, USA",0.77
162,true,true,true,40.70559394,-74.01179667,1962.4,"52 Broad St, New York, NY 10004, USA",0.82
163,true,true,true,40.70623935,-74.01168544,1931.2,"30 Broad St, New York, NY 10004, USA",0.60
164,true,true,true,40.70625616,-74.01016822,1808.7,"37-43 Wall St, New York, NY 10005, USA",0.59
165,true,true,true,40.70558928,-74.00565874,1482.7,"145 Front St, New York, NY 10038, USA",0.83
166,true,true,true,40.70553069,-74.00567909,1487.0,"147 Front St, New York, NY 10038, USA",0.85
167,true,true,true,40.70560703,-74.01257925,2024.5,"73 New St, New York, NY 10004, USA",0.84
168,true,true,true,40.70562173,-74.01262314,2027.5,"73 New St, New York, NY 10004, USA",0.83
169,true,true,true,40.70559100,-74.01253619,2021.6,"73 New St, New York, NY 10004, USA",0.84
170,true,true,true,40.70625026,-74.01174162,1935.4,"30 Broad St, New York, NY 10004, USA",0.61
171,true,true,true,40.70576076,-74.01102318,1894.7,"35 Broad St, New York, NY 10004, USA",0.79
172,true,true,true,40.70576084,-74.01098399,1891.6,"43 Broad St, New York, NY 10004, USA",0.79
173,true,true,true,40.70579339,-74.01205344,1975.9,"46 New St, New York, NY 10004, USA",0.78
174,true,true,true,40.70579210,-74.01201420,1972.8,"50-52 Broad St, New York, NY 10004, USA",0.79
175,true,true,true,40.70568925,-74.00833099,1684.7,"69 Wall St, New York, NY 10005, USA",0.82
176,true,true,true,40.70578819,-74.01179068,1955.0,"50-52 Broad St, New York, NY 10004, USA",0.79
177,true,true,true,40.70563154,-74.01266039,2030.2,"73 New St, New York, NY 10004, USA",0.85
178,true,true,true,40.70578839,-74.01179154,1955.1,"50-52 Broad St, New York, NY 10004, USA",0.79
179,true,true,true,40.70579882,-74.01564966,2266.0,"9 West St, New York, NY 10280, USA",0.81
