id,selected,inside_boundary,meets threshold,latitude (deg),longitude (deg),distance from center (m),address,confidence
887,false,true,true,40.71869018,-73.97477970,18555.3,"",0.33
888,true,true,true,40.71758062,-73.98620155,19250.3,"155 Delancey St, New York, NY 10002, USA",0.78
889,true,true,true,40.71784349,-74.00853419,20476.3,"70 Hudson St, New York, NY 10013, USA",0.74
890,true,true,true,40.71876410,-74.00182059,20014.9,"38 Cortlandt Alley, New York, NY 10013, USA",0.41
891,true,true,true,40.71788064,-74.00825173,20456.9,"10 Worth St, New York, NY 10013, USA",0.75
892,true,true,true,40.71785615,-74.00819896,20455.8,"10 Worth St, New York, NY 10013, USA",0.76
893,true,true,true,40.71787290,-74.00851131,20472.6,"70 Hudson St, New York, NY 10013, USA",0.75
894,true,true,true,40.71787485,-73.98716892,19276.9,"",0.72
895,true,true,true,40.71803340,-74.01212631,20670.9,"59 West St, New York, NY 10013, USA",0.72
896,true,true,true,40.71783727,-74.00815822,20455.0,"10 Worth St, New York, NY 10013, USA",0.79
897,true,true,true,40.71812240,-73.98909771,19360.0,"",0.65
898,true,true,true,40.71787802,-74.00818291,20453.1,"10 Worth St, New York, NY 10013, USA",0.78
899,true,true,true,40.71831243,-73.98808645,19289.0,"64 Essex St, New York, NY 10002, USA",0.59
900,true,true,true,40.71786004,-74.00813911,20452.0,"10 Worth St, New York, NY 10013, USA",0.80
901,true,true,true,40.71790440,-74.00823453,20454.0,"10 Worth St, New York, NY 10013, USA",0.79
902,true,true,true,40.71797441,-74.01379490,20773.9,"",0.77
903,true,true,true,40.71897753,-73.98530721,19082.3,"163 Rivington St, New York, NY 10002, USA",0.37
904,true,true,true,40.71793114,-74.00846568,20465.2,"7 Worth St, New York, NY 10013, USA",0.80
905,true,true,true,40.71813062,-73.98912718,19360.9,"",0.70
906,true,true,true,40.71795722,-74.01375413,20772.8,"",0.80
907,false,true,true,40.71942096,-74.00815015,20326.8,"160-162 Franklin St, New York, NY 10013, USA",0.28
908,true,true,true,40.71802237,-74.00694981,20370.0,"40-52 Leonard St, New York, NY 10013, USA",0.79
909,true,true,true,40.71823064,-74.01341890,20731.3,"195 West St, New York, NY 10282, USA",0.74
910,false,true,true,40.71961184,-74.00494646,20125.3,"14 6th Ave, New York, NY 10013, USA",0.27
911,true,true,true,40.71805813,-74.00692040,20365.4,"40-52 Leonard St, New York, NY 10013, USA",0.83
912,true,true,true,40.71925138,-73.98836136,19223.9,"112 Ludlow St, New York, NY 10002, USA",0.39
913,true,true,true,40.71927230,-73.98835219,19221.6,"112 Ludlow St, New York, NY 10002, USA",0.42
914,true,true,true,40.71829600,-74.00572779,20277.2,"99 Franklin St, New York, NY 10013, USA",0.82
915,true,true,true,40.71831588,-74.00576902,20278.0,"99 Franklin St, New York, NY 10013, USA",0.82
916,false,true,true,40.71964379,-73.99060608,19313.4,"68 Delancey St, New York, NY 10002, USA",0.33
917,true,true,true,40.71916224,-74.01184034,20564.0,"320 Harrison St, New York, NY 10013, USA",0.55
918,true,true,true,40.71853223,-74.00342746,20125.7,"53 Walker St, New York, NY 10013, USA",0.78
919,true,true,true,40.71955505,-74.00494509,20129.8,"14 6th Ave, New York, NY 10013, USA",0.43
920,true,true,true,40.71973595,-74.00358358,20036.6,"36 Lispenard St, New York, NY 10013, USA",0.36
921,true,true,true,40.71915400,-73.99418431,19552.4,"151 Bowery, New York, NY 10002, USA",0.58
922,true,true,true,40.71960144,-74.00494770,20126.2,"14 6th Ave, New York, NY 10013, USA",0.47
923,true,true,true,40.71989748,-74.01051636,20427.4,"376 Greenwich St, New York, NY 10013, USA",0.40
924,false,true,true,40.72021236,-74.00685635,20187.7,"19 Varick St, New York, NY 10013, USA",0.28
925,true,true,true,40.71958294,-74.00494687,20127.7,"14 6th Ave, New York, NY 10013, USA",0.52
926,true,true,true,40.71925932,-74.00025657,19885.2,"11 Howard St, New York, NY 10013, USA",0.64
927,true,true,true,40.71903879,-74.01187368,20575.8,"320 Harrison St, New York, NY 10013, USA",0.74
928,false,true,true,40.71956661,-74.00494517,20128.9,"14 6th Ave, New York, NY 10013, USA",0.54
929,true,true,true,40.71924562,-74.00022540,19884.5,"11 Howard St, New York, NY 10013, USA",0.66
930,true,true,true,40.71898697,-74.01188446,20580.6,"320 Harrison St, New York, NY 10013, USA",0.78
931,true,true,true,40.71907089,-74.01186789,20572.9,"320 Harrison St, New York, NY 10013, USA",0.75
932,true,true,true,40.71962310,-74.00494924,20124.5,"14 6th Ave, New York, NY 10013, USA",0.55
933,true,true,true,40.71989659,-74.01049781,20426.4,"376 Greenwich St, New York, NY 10013, USA",0.47
934,true,true,true,40.71988462,-73.97685358,18557.0,"446 Avenue D, New York, NY 10009, USA",0.40
935,true,true,true,40.71911871,-74.01185790,20568.5,"320 Harrison St, New York, NY 10013, USA",0.78
936,true,true,true,40.71915333,-74.01185211,20565.4,"320 Harrison St, New York, NY 10013, USA",0.78
937,true,false,true,40.71928297,-73.96390629,17959.6,"1 Northside Piers, Brooklyn, NY 11249, USA",0.65
938,true,true,true,40.71917039,-73.99417660,19550.6,"151 Bowery, New York, NY 10002, USA",0.77
939,false,true,true,40.72023735,-74.00685582,20185.7,"19 Varick St, New York, NY 10013, USA",0.43
940,true,true,true,40.71917131,-73.99417757,19550.6,"151 Bowery, New York, NY 10002, USA",0.80
941,true,true,true,40.71914873,-73.99418854,19553.1,"151 Bowery, New York, NY 10002, USA",0.81
942,true,true,true,40.72028646,-74.00685067,20181.4,"14 Ericsson Pl, New York, NY 10013, USA",0.44
943,true,false,true,40.71926435,-73.96392756,17962.4,"1 Northside Piers, Brooklyn, NY 11249, USA",0.72
944,true,true,true,40.71967219,-74.00982639,20404.8,"202 Franklin St, New York, NY 10013, USA",0.67
945,true,true,true,40.72044081,-73.98267782,18815.6,"155-161 Ridge St, New York, NY 10002, USA",0.36
946,true,true,true,40.72026213,-74.00685329,20183.5,"14 Ericsson Pl, New York, NY 10013, USA",0.56
947,false,true,true,40.72098485,-74.00316268,19910.8,"15 Greene St, New York, NY 10013, USA",0.30
948,true,true,true,40.72034192,-74.00462831,20047.7,"13 Lispenard St, New York, NY 10013, USA",0.56
949,true,true,true,40.71995764,-73.99962486,19791.8,"158b Lafayette St, New York, NY 10013, USA",0.70
950,true,true,true,40.72098264,-74.00020712,19741.0,"468 Broadway, New York, NY 10273, USA",0.34
